transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-07-01,2025-07-02,REF-775049,Nor whole list level quickly could author until.,0.0,2971.96,3000,Revenue
2025-06-26,2025-07-01,REF-683829,Old human option.,0.0,8587.4,4000,Expenses
2025-07-07,2025-07-08,REF-660107,Nation pretty hour gun concern it husband.,0.0,1845.75,2000,Accounts Payable
2025-06-25,2025-06-26,REF-410978,Reveal reduce simple never run stop.,9485.97,0.0,1020,Inventory
2025-07-01,2025-07-04,REF-993807,Program us husband since.,0.0,3240.3,5000,Purchases
2025-06-23,2025-06-26,REF-671132,Treat window perform adult reflect.,0.0,5415.56,1000,Cash
2025-07-11,2025-07-12,REF-515851,Nearly heart against follow role gas.,9113.62,0.0,1010,Accounts Receivable
2025-07-03,2025-07-05,REF-973028,Center mean during yard.,8114.51,0.0,5000,Purchases
2025-07-02,2025-07-06,REF-522660,Himself coach hit show.,3815.53,0.0,4010,Rent Expense
2025-06-27,2025-06-29,REF-337701,Require individual good.,1912.8,0.0,5000,Purchases
2025-07-02,2025-07-02,REF-802470,Of claim need culture professor enter heavy.,3258.95,0.0,1000,Cash
2025-06-23,2025-06-24,REF-878131,Should I discover dog.,0.0,9284.94,3000,Revenue
2025-06-28,2025-06-29,REF-35274,Here party situation kind wait.,0.0,2363.91,2000,Accounts Payable
2025-07-18,2025-07-23,REF-976284,Speak style seat.,0.0,5911.79,4000,Expenses
2025-07-02,2025-07-03,REF-544314,Do big let health political very.,0.0,3527.59,4000,Expenses
2025-07-09,2025-07-13,REF-655955,Program peace past many strategy lay modern enjoy.,4326.31,0.0,4000,Expenses
2025-07-12,2025-07-15,REF-989870,When move if.,0.0,9967.31,1000,Cash
2025-07-20,2025-07-23,REF-574120,Mention water condition enjoy above.,0.0,6825.6,1000,Cash
2025-06-28,2025-06-29,REF-547885,Collection live somebody people majority indicate professional.,4299.6,0.0,3000,Revenue
2025-06-27,2025-06-27,REF-439847,Beat side here.,0.0,4279.65,4030,Salaries Expense
2025-07-03,2025-07-08,REF-371890,Apply but Mr entire.,2037.91,0.0,2000,Accounts Payable
2025-06-26,2025-06-30,REF-268699,Develop this huge health.,0.0,6969.16,4020,Utilities Expense
2025-07-12,2025-07-15,REF-233552,Decision share organization check notice hotel popular.,516.02,0.0,1010,Accounts Receivable
2025-06-30,2025-07-03,REF-118648,Address expect old option who office.,4648.75,0.0,5000,Purchases
2025-07-18,2025-07-19,REF-922321,Want police water face not it.,0.0,3839.52,5000,Purchases
2025-06-29,2025-06-30,REF-149732,Truth life rule draw.,0.0,5914.71,4010,Rent Expense
2025-06-30,2025-07-03,REF-929945,Care follow north college near all.,3573.96,0.0,4010,Rent Expense
2025-07-13,2025-07-18,REF-417166,Congress region yeah street record.,904.99,0.0,1000,Cash
2025-06-30,2025-06-30,REF-855383,Tell decision fact goal.,0.0,6030.02,3000,Revenue
2025-07-12,2025-07-14,REF-902976,Population at still night read.,3410.51,0.0,2000,Accounts Payable
2025-07-09,2025-07-14,REF-449028,Natural remember Democrat clearly himself professional.,8957.85,0.0,4020,Utilities Expense
2025-07-07,2025-07-11,REF-473345,Situation institution floor carry rich production.,0.0,5604.77,1010,Accounts Receivable
2025-07-12,2025-07-16,REF-15401,Front either resource present within point.,0.0,4378.81,3000,Revenue
2025-07-14,2025-07-19,REF-669457,Safe woman list protect gun.,0.0,8438.24,4000,Expenses
2025-07-04,2025-07-07,REF-542655,Student speech level candidate grow either.,0.0,7642.16,4000,Expenses
2025-07-14,2025-07-14,REF-173424,Sit worker every anything turn.,0.0,8033.83,1020,Inventory
2025-06-22,2025-06-23,REF-867459,Health east method own.,9101.76,0.0,1020,Inventory
2025-07-08,2025-07-11,REF-974149,None wife region space chance talk.,0.0,419.54,1000,Cash
2025-07-04,2025-07-07,REF-900928,Building sit hope day.,0.0,7464.78,1000,Cash
2025-07-17,2025-07-20,REF-245413,Analysis hand citizen garden.,0.0,4023.38,1000,Cash
2025-07-05,2025-07-10,REF-46504,Organization data then available when.,0.0,6371.85,3000,Revenue
2025-07-20,2025-07-21,REF-815967,Concern movement source among.,7502.03,0.0,3000,Revenue
2025-07-14,2025-07-17,REF-441327,Arrive wonder building.,2637.33,0.0,3000,Revenue
2025-07-07,2025-07-08,REF-937172,Film reveal positive article without.,0.0,4864.7,3000,Revenue
2025-07-01,2025-07-03,REF-897419,Blood tough bill education music somebody media health.,0.0,725.39,3000,Revenue
2025-07-18,2025-07-22,REF-384516,Talk commercial eight.,5242.76,0.0,4020,Utilities Expense
2025-06-29,2025-07-03,REF-567322,Along anyone figure item better local.,9610.68,0.0,2000,Accounts Payable
2025-07-11,2025-07-15,REF-105443,Above American next top sound.,2622.31,0.0,4000,Expenses
2025-07-12,2025-07-15,REF-681826,Rich Mr produce mouth thousand.,0.0,452.13,4000,Expenses
2025-06-25,2025-06-30,REF-577517,Usually list morning front example operation.,0.0,6547.8,1020,Inventory
2025-06-22,2025-06-25,REF-398907,Think mention information debate later.,2767.45,0.0,5000,Purchases
2025-07-05,2025-07-08,REF-271567,Might impact food think.,712.17,0.0,3000,Revenue
2025-06-29,2025-07-01,REF-599111,Face plan remember stuff world discussion.,241.13,0.0,3000,Revenue
2025-07-09,2025-07-12,REF-771687,Opportunity western school enjoy use economic help.,7624.86,0.0,1010,Accounts Receivable
2025-06-30,2025-06-30,REF-398192,Check away describe site.,2605.32,0.0,1010,Accounts Receivable
2025-06-29,2025-06-30,REF-186003,She voice best such stuff understand bar.,3248.53,0.0,3000,Revenue
2025-07-02,2025-07-06,REF-431627,Record over green newspaper music best.,8138.85,0.0,4020,Utilities Expense
2025-07-10,2025-07-14,REF-890644,Field at place side mother writer tell.,0.0,7752.46,1000,Cash
2025-06-22,2025-06-26,REF-663483,Discussion oil want station world rock than.,0.0,8275.74,4030,Salaries Expense
2025-07-20,2025-07-22,REF-785145,Least leg kind capital.,5974.87,0.0,1000,Cash
2025-06-21,2025-06-26,REF-816389,Score reason report however.,0.0,2642.12,5000,Purchases
2025-06-25,2025-06-29,REF-490529,Be teach action very least.,0.0,9276.26,4030,Salaries Expense
2025-07-15,2025-07-19,REF-198011,Expect resource trade agency democratic picture sing.,0.0,6006.14,1010,Accounts Receivable
2025-07-19,2025-07-21,REF-86048,Worry development never until box even democratic.,6704.11,0.0,1020,Inventory
2025-07-12,2025-07-14,REF-339661,Might somebody remember million trial draw street.,5532.34,0.0,1000,Cash
2025-06-27,2025-06-27,REF-342881,Place investment less identify experience find.,6727.01,0.0,5000,Purchases
2025-07-15,2025-07-19,REF-162862,Window color throughout just buy behind force receive.,2932.43,0.0,1000,Cash
2025-07-01,2025-07-02,REF-736979,Those employee guy where past song.,0.0,8759.62,1010,Accounts Receivable
2025-07-02,2025-07-03,REF-478430,Per shoulder image none western consumer.,0.0,2887.38,4010,Rent Expense
2025-07-05,2025-07-08,REF-49915,Small onto happy fast term.,0.0,5120.89,4020,Utilities Expense
2025-06-24,2025-06-27,REF-861609,Return couple impact decide teach measure.,4661.58,0.0,4010,Rent Expense
2025-07-09,2025-07-14,REF-399417,Learn job within born issue Congress down.,4960.85,0.0,4030,Salaries Expense
2025-06-28,2025-06-30,REF-329793,Bill ten attack other industry dark attention summer.,0.0,8562.11,2000,Accounts Payable
2025-07-09,2025-07-11,REF-601857,At use forget political like.,0.0,5583.67,4030,Salaries Expense
2025-07-16,2025-07-21,REF-594482,Plant young somebody house.,9221.71,0.0,2000,Accounts Payable
2025-07-04,2025-07-04,REF-895600,Anything result live run.,280.91,0.0,5000,Purchases
2025-07-01,2025-07-02,REF-735504,Father station church drug its night son.,0.0,2977.41,2000,Accounts Payable
