transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-06-05,2025-06-08,REF-923319,Mission recent artist table.,746.4,0.0,5000,Purchases
2025-05-17,2025-05-19,REF-369746,Never better skill might under would.,4985.54,0.0,1010,Accounts Receivable
2025-05-15,2025-05-17,REF-34599,Share find everyone her dream point.,0.0,5711.77,4000,Expenses
2025-05-17,2025-05-22,REF-696386,Church mother try political effort somebody stop.,2309.15,0.0,1010,Accounts Receivable
2025-05-28,2025-05-28,REF-910589,Show apply economic learn bag offer.,0.0,6072.68,4030,Salaries Expense
2025-06-01,2025-06-05,REF-161111,Per affect group of tough participant establish performance.,0.0,5148.22,4020,Utilities Expense
2025-05-30,2025-06-04,REF-756708,Glass goal too.,1176.93,0.0,2000,Accounts Payable
2025-05-16,2025-05-19,REF-449768,Buy whatever job general public various rather.,606.38,0.0,1010,Accounts Receivable
2025-06-09,2025-06-14,REF-486127,Sense site will wife couple eat.,0.0,1185.27,5000,Purchases
2025-05-19,2025-05-20,REF-533103,Section remain order sure raise.,0.0,1184.07,1000,Cash
2025-05-16,2025-05-20,REF-902143,Newspaper same defense group until people.,0.0,8332.99,1020,Inventory
2025-06-10,2025-06-15,REF-600696,Somebody including prepare nor.,0.0,4323.56,1000,Cash
2025-06-07,2025-06-12,REF-348400,He middle rich important check.,521.7,0.0,4010,Rent Expense
2025-05-21,2025-05-24,REF-665262,Development how care drug.,0.0,5263.76,4020,Utilities Expense
2025-06-08,2025-06-08,REF-664994,Hope water still almost.,6532.02,0.0,4030,Salaries Expense
2025-05-16,2025-05-18,REF-926140,We parent involve offer culture send.,0.0,3649.1,4000,Expenses
2025-05-20,2025-05-23,REF-538834,Degree wear music trade.,0.0,5817.8,3000,Revenue
2025-05-21,2025-05-22,REF-612400,Always project indeed rather specific.,0.0,1632.23,1010,Accounts Receivable
2025-06-09,2025-06-11,REF-369895,Rich bag who these which.,0.0,3777.16,5000,Purchases
2025-05-23,2025-05-24,REF-489193,Weight sort end speak rate light.,0.0,6812.07,1020,Inventory
2025-05-22,2025-05-22,REF-538038,Difficult receive machine table thousand.,3899.57,0.0,1010,Accounts Receivable
2025-06-10,2025-06-12,REF-863373,Else order country discuss area listen state tree.,0.0,8654.17,4020,Utilities Expense
2025-06-05,2025-06-08,REF-165691,Piece collection about your free employee.,0.0,9292.66,3000,Revenue
2025-05-15,2025-05-15,REF-84676,Thought shoulder strategy.,0.0,5980.82,4020,Utilities Expense
2025-06-12,2025-06-15,REF-275984,Yet run green senior yeah back I.,1598.82,0.0,2000,Accounts Payable
2025-05-14,2025-05-15,REF-53560,Per political among old reality.,0.0,5764.69,4020,Utilities Expense
2025-05-26,2025-05-31,REF-513842,Hit store professor identify professor.,0.0,6793.95,2000,Accounts Payable
2025-06-08,2025-06-10,REF-779366,Writer system enjoy easy affect decade dog lawyer.,9656.32,0.0,4000,Expenses
2025-05-22,2025-05-27,REF-723506,Center head bag upon tell guy among.,9247.48,0.0,4010,Rent Expense
2025-05-31,2025-06-03,REF-270004,Develop green age international than better.,5379.78,0.0,4010,Rent Expense
2025-06-11,2025-06-11,REF-554022,Above dream responsibility improve mention.,6661.66,0.0,3000,Revenue
2025-05-22,2025-05-24,REF-387916,Social strong pay.,8318.13,0.0,4000,Expenses
2025-05-22,2025-05-25,REF-370716,Worry population state serious responsibility whom.,2556.69,0.0,4000,Expenses
2025-06-08,2025-06-09,REF-563781,President treat each send most.,2695.65,0.0,4030,Salaries Expense
2025-06-04,2025-06-05,REF-147422,Kind majority heavy laugh gun bag.,225.89,0.0,4030,Salaries Expense
2025-05-19,2025-05-19,REF-839417,Into learn task why throughout people hand.,6872.57,0.0,1010,Accounts Receivable
2025-06-07,2025-06-08,REF-34981,Section recent there church world student.,7147.18,0.0,5000,Purchases
2025-06-03,2025-06-06,REF-413501,Couple season shoulder we east hope notice.,0.0,2976.05,3000,Revenue
2025-05-30,2025-06-02,REF-614455,Hand air window statement.,0.0,3625.37,1020,Inventory
2025-05-20,2025-05-21,REF-584536,Back government memory certain social.,6670.75,0.0,5000,Purchases
2025-05-13,2025-05-13,REF-906498,Hope attorney cultural her.,9493.21,0.0,3000,Revenue
2025-05-31,2025-06-03,REF-945859,Take model trouble concern alone develop interview.,0.0,6536.21,1000,Cash
2025-05-30,2025-06-02,REF-253429,Feeling vote follow player production Mrs.,8924.14,0.0,5000,Purchases
2025-05-29,2025-06-03,REF-981820,Make strong thank same central able.,0.0,9124.76,1020,Inventory
2025-06-10,2025-06-10,REF-859376,That while catch reach.,0.0,7212.22,1010,Accounts Receivable
2025-05-17,2025-05-22,REF-60355,Bag professor stand face some although.,0.0,1229.28,4020,Utilities Expense
2025-05-17,2025-05-17,REF-4209,Blue management themselves everyone.,0.0,6248.4,4000,Expenses
2025-05-27,2025-06-01,REF-247993,Eye once long kitchen relate him control.,820.72,0.0,4020,Utilities Expense
2025-06-01,2025-06-01,REF-948559,Put necessary paper old lay.,4141.98,0.0,2000,Accounts Payable
2025-06-08,2025-06-10,REF-533727,Century century management type among.,0.0,8049.06,1000,Cash
2025-06-02,2025-06-07,REF-48323,Hard in month spring wrong.,4641.35,0.0,1000,Cash
2025-05-22,2025-05-24,REF-46399,Purpose reflect any bring.,550.74,0.0,2000,Accounts Payable
2025-05-19,2025-05-20,REF-964600,Add when everybody cost yard.,0.0,7012.93,4000,Expenses
2025-05-20,2025-05-24,REF-422812,Get bill score ahead southern executive seven.,8256.23,0.0,4010,Rent Expense
2025-05-31,2025-06-04,REF-2229,Force camera poor edge thing person raise.,0.0,4416.26,4030,Salaries Expense
2025-06-10,2025-06-12,REF-832192,Point case study information mother decade.,9030.21,0.0,4020,Utilities Expense
2025-05-29,2025-06-01,REF-721078,Easy say control draw modern nice.,0.0,6818.81,1020,Inventory
2025-05-20,2025-05-21,REF-168290,Mouth miss stuff research over everybody.,0.0,8543.28,1010,Accounts Receivable
2025-05-28,2025-05-29,REF-636857,Push increase eight political in.,4531.97,0.0,1000,Cash
2025-06-11,2025-06-14,REF-913226,His fish any of structure.,9438.7,0.0,2000,Accounts Payable
2025-06-09,2025-06-11,REF-638195,Reality couple too oil team scene story carry.,5562.59,0.0,4000,Expenses
2025-05-14,2025-05-18,REF-896597,Box growth play three.,2641.41,0.0,4010,Rent Expense
2025-05-23,2025-05-28,REF-699301,Third feel financial.,5173.66,0.0,1010,Accounts Receivable
2025-05-29,2025-06-01,REF-759339,Practice could nation respond.,8947.93,0.0,4020,Utilities Expense
2025-05-18,2025-05-22,REF-454501,Claim teacher affect accept leg.,7283.94,0.0,1010,Accounts Receivable
2025-06-08,2025-06-09,REF-120668,Strong staff find surface long cover space.,0.0,9123.72,4020,Utilities Expense
2025-06-01,2025-06-03,REF-407844,President have across sure where local chair.,5418.93,0.0,1000,Cash
2025-05-16,2025-05-17,REF-202682,Question security conference cell sign Congress his.,0.0,325.13,4010,Rent Expense
2025-05-16,2025-05-19,REF-380515,Baby operation try understand few staff seek recently.,1449.96,0.0,5000,Purchases
2025-05-27,2025-06-01,REF-199315,Wish itself hand some official memory.,1958.95,0.0,4020,Utilities Expense
2025-06-02,2025-06-04,REF-235883,People even theory song end.,723.0,0.0,3000,Revenue
2025-06-10,2025-06-10,REF-815956,Thing space source.,0.0,3489.26,5000,Purchases
2025-05-25,2025-05-30,REF-705219,Speak know everything keep inside his eye.,5400.44,0.0,4020,Utilities Expense
2025-06-06,2025-06-09,REF-541895,Drive south relationship how over fish.,5305.65,0.0,3000,Revenue
2025-05-13,2025-05-14,REF-311452,Most happy discuss month.,0.0,6680.09,1000,Cash
2025-05-29,2025-06-02,REF-826498,You response health short sister little since.,0.0,4500.77,4000,Expenses
2025-06-03,2025-06-06,REF-666115,Perform wind pretty dinner mention respond clearly.,3264.4,0.0,1000,Cash
