transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-06-07,2025-06-12,REF-108891,Out tax treat religious and million.,0.0,3818.29,5000,Purchases
2025-05-22,2025-05-24,REF-106308,Spring product little newspaper.,0.0,8194.62,4020,Utilities Expense
2025-06-03,2025-06-06,REF-22645,Until situation perhaps foot.,0.0,6193.87,4030,Salaries Expense
2025-05-28,2025-05-29,REF-80652,Nation year edge single apply fill.,6365.11,0.0,4030,Salaries Expense
2025-05-29,2025-05-29,REF-175866,Anyone occur never discover institution.,0.0,5916.46,4000,Expenses
2025-06-10,2025-06-15,REF-404531,Front give however step hear.,0.0,6089.48,2000,Accounts Payable
2025-06-03,2025-06-07,REF-35399,Ten source win agree.,0.0,9196.59,4010,Rent Expense
2025-06-04,2025-06-07,REF-752519,Or wind wall young.,0.0,1724.93,1010,Accounts Receivable
2025-05-22,2025-05-22,REF-194878,Strong according middle box I technology crime.,8595.18,0.0,4000,Expenses
2025-06-06,2025-06-06,REF-206464,Throughout would actually what team end economy.,0.0,5892.38,1000,Cash
2025-05-27,2025-06-01,REF-785253,Couple address much tree kitchen writer try.,8399.74,0.0,1010,Accounts Receivable
2025-06-01,2025-06-04,REF-589966,Memory election explain tonight suffer together.,7187.53,0.0,4010,Rent Expense
2025-06-08,2025-06-10,REF-627361,Start election condition what.,4009.42,0.0,2000,Accounts Payable
2025-05-22,2025-05-23,REF-837469,Others continue source environment any record military rule.,0.0,5916.15,5000,Purchases
2025-05-18,2025-05-18,REF-852961,Defense economic for growth.,0.0,5452.8,2000,Accounts Payable
2025-06-04,2025-06-06,REF-718379,Worry doctor always follow performance truth less.,4259.3,0.0,2000,Accounts Payable
2025-06-06,2025-06-10,REF-259583,Compare cup daughter our leave stand.,6978.72,0.0,3000,Revenue
2025-05-26,2025-05-31,REF-146570,Huge difficult station carry quite pretty figure station.,7616.94,0.0,1010,Accounts Receivable
2025-06-06,2025-06-09,REF-65008,Partner seat face truth standard.,0.0,855.63,1000,Cash
2025-05-17,2025-05-20,REF-235125,Difference trip coach.,6175.18,0.0,2000,Accounts Payable
2025-05-30,2025-06-02,REF-958433,Base hear individual less country.,7656.22,0.0,1020,Inventory
2025-06-11,2025-06-12,REF-976991,Hold full student radio talk.,7553.19,0.0,4010,Rent Expense
2025-05-31,2025-06-05,REF-878461,Full both water too sport serve drug.,6407.54,0.0,1010,Accounts Receivable
2025-06-07,2025-06-10,REF-968759,Floor nation stop term.,0.0,4380.17,1000,Cash
2025-05-16,2025-05-17,REF-107390,Something hotel final sell affect Democrat team.,0.0,6903.61,4020,Utilities Expense
2025-05-30,2025-06-03,REF-132744,Money air score over.,8644.92,0.0,5000,Purchases
2025-05-29,2025-05-29,REF-547435,Run positive for shoulder.,0.0,3534.58,4030,Salaries Expense
2025-06-10,2025-06-12,REF-807585,Message would prove rate might they do.,9734.43,0.0,4010,Rent Expense
2025-05-28,2025-06-01,REF-282401,Lawyer accept role politics woman last water wear.,7828.54,0.0,4020,Utilities Expense
2025-05-30,2025-06-02,REF-884379,Money together ground shoulder career save despite service.,0.0,2629.43,2000,Accounts Payable
2025-05-31,2025-06-03,REF-691332,Democrat miss south sound program research.,0.0,9150.99,4010,Rent Expense
2025-05-21,2025-05-26,REF-420250,Under class admit art few policy include.,4676.36,0.0,1020,Inventory
2025-05-28,2025-06-01,REF-64894,Company deep baby chance.,0.0,7565.75,2000,Accounts Payable
2025-06-06,2025-06-11,REF-218558,Career big page on nice smile.,0.0,3215.56,4000,Expenses
2025-05-14,2025-05-18,REF-457310,Force issue but himself usually simple unit population.,0.0,665.25,4010,Rent Expense
2025-05-13,2025-05-13,REF-531528,Executive similar Republican top ready.,9967.05,0.0,1010,Accounts Receivable
2025-05-17,2025-05-19,REF-700162,Require performance make.,0.0,9417.76,1020,Inventory
2025-05-15,2025-05-16,REF-383957,Place explain along national.,2844.26,0.0,4010,Rent Expense
2025-05-18,2025-05-18,REF-808522,Land voice everybody safe role style.,8293.95,0.0,3000,Revenue
2025-05-14,2025-05-19,REF-959571,Above region forget doctor arrive.,5853.3,0.0,1010,Accounts Receivable
2025-05-29,2025-05-29,REF-339543,Front style government ok administration too.,0.0,4621.38,1000,Cash
2025-06-01,2025-06-05,REF-417785,Center possible lot walk friend institution.,0.0,3036.87,1010,Accounts Receivable
2025-05-30,2025-06-04,REF-626325,Drug cell environmental surface position real.,8689.38,0.0,1000,Cash
2025-06-06,2025-06-06,REF-207499,Occur be policy power.,8540.13,0.0,4010,Rent Expense
2025-05-30,2025-05-31,REF-93351,Adult usually whom light national court.,8714.6,0.0,1010,Accounts Receivable
2025-06-05,2025-06-05,REF-624758,May certain turn box resource station contain practice.,0.0,6893.03,4000,Expenses
2025-05-21,2025-05-23,REF-650550,Design yeah fill everyone serious remember economic issue.,8002.72,0.0,4010,Rent Expense
