transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-05-28,2025-05-28,REF-702458,Book so performance nor increase religious out.,0.0,6914.87,4020,Utilities Expense
2025-05-21,2025-05-25,REF-885628,However subject service before job bill.,0.0,8234.18,2000,Accounts Payable
2025-05-21,2025-05-24,REF-831587,Try think next between article baby.,6581.62,0.0,4000,Expenses
2025-05-25,2025-05-30,REF-755485,Fund yourself create.,534.22,0.0,4020,Utilities Expense
2025-05-25,2025-05-30,REF-227915,Perhaps run bad.,1126.3,0.0,4030,Salaries Expense
2025-05-17,2025-05-18,REF-501909,Leg four color.,0.0,5759.34,1020,Inventory
2025-06-04,2025-06-08,REF-442075,Behind friend to would I which party.,6646.28,0.0,4010,Rent Expense
2025-05-15,2025-05-16,REF-255189,Development yet end clear pick until small similar.,0.0,8206.6,4020,Utilities Expense
2025-06-06,2025-06-08,REF-876261,Goal serve character.,2297.61,0.0,4030,Salaries Expense
2025-06-11,2025-06-11,REF-707002,Research usually its behind.,0.0,1668.38,4030,Salaries Expense
2025-06-09,2025-06-09,REF-625914,Arrive easy boy power own several.,0.0,8820.8,1000,Cash
2025-06-06,2025-06-08,REF-251236,Approach hair class western doctor.,9203.5,0.0,5000,Purchases
2025-05-17,2025-05-21,REF-196141,Kitchen turn suggest same lead lawyer tonight easy.,1792.92,0.0,1020,Inventory
2025-06-01,2025-06-01,REF-219191,Tend throw above economic detail son.,1546.71,0.0,4000,Expenses
2025-05-21,2025-05-23,REF-341483,Mrs attorney figure foot hard type.,8527.88,0.0,1000,Cash
2025-05-18,2025-05-23,REF-893347,Attorney building risk.,0.0,5214.39,1020,Inventory
2025-05-29,2025-05-29,REF-88485,Democratic section stand concern behavior Mr.,0.0,3912.78,4030,Salaries Expense
2025-05-23,2025-05-28,REF-454708,Process director play American detail often.,5919.89,0.0,1010,Accounts Receivable
2025-05-22,2025-05-23,REF-105323,Senior capital east available agent.,8316.78,0.0,1020,Inventory
2025-06-08,2025-06-08,REF-85118,Participant work another option ago.,2233.55,0.0,5000,Purchases
2025-05-29,2025-06-03,REF-934385,Fight until whom share trade.,6384.9,0.0,5000,Purchases
2025-06-01,2025-06-01,REF-181741,What daughter and party return language better.,4383.56,0.0,3000,Revenue
2025-05-14,2025-05-17,REF-868486,Wrong admit company.,6506.27,0.0,2000,Accounts Payable
2025-05-28,2025-05-30,REF-54305,Center mind local month claim former.,0.0,2900.7,5000,Purchases
2025-05-25,2025-05-30,REF-339170,Receive husband let deep feeling close term.,0.0,3132.59,4020,Utilities Expense
2025-06-02,2025-06-02,REF-777330,Evening measure young later require when future western.,8761.05,0.0,4000,Expenses
2025-05-31,2025-05-31,REF-155846,Teacher push certain central decade family event.,0.0,5293.58,4010,Rent Expense
2025-06-01,2025-06-05,REF-944557,Plant claim factor.,0.0,123.28,2000,Accounts Payable
2025-06-03,2025-06-08,REF-814210,Per it student pattern cell.,8737.95,0.0,4000,Expenses
2025-05-19,2025-05-19,REF-256843,Glass buy century.,0.0,1029.72,2000,Accounts Payable
2025-06-07,2025-06-12,REF-421651,Notice control among away.,0.0,3749.69,1000,Cash
2025-05-31,2025-06-03,REF-455054,Question large trouble table I.,0.0,6165.7,4000,Expenses
2025-06-05,2025-06-05,REF-411639,Organization clear natural four work.,7309.1,0.0,3000,Revenue
2025-06-03,2025-06-08,REF-313261,Economic these state seem ability recognize.,0.0,2540.76,3000,Revenue
2025-06-05,2025-06-06,REF-665555,Better event place.,8985.81,0.0,1020,Inventory
2025-06-10,2025-06-11,REF-488660,School listen pattern need building traditional agreement reveal.,9818.77,0.0,3000,Revenue
2025-05-20,2025-05-20,REF-91493,Best threat want soldier shoulder answer nation.,6369.22,0.0,1000,Cash
2025-05-23,2025-05-25,REF-967420,Full mind wide company father.,0.0,3106.67,3000,Revenue
2025-05-31,2025-06-03,REF-654032,System although western call necessary data.,0.0,6855.88,4020,Utilities Expense
2025-05-25,2025-05-25,REF-519061,Lot decade series talk show operation.,0.0,1789.26,5000,Purchases
2025-05-16,2025-05-20,REF-480058,Environmental factor speech prove grow hundred.,5453.0,0.0,1000,Cash
2025-06-02,2025-06-06,REF-219547,Safe generation group involve put knowledge hour.,0.0,7802.6,1000,Cash
2025-05-30,2025-06-01,REF-933514,Skin during religious form.,0.0,7289.45,4020,Utilities Expense
2025-05-25,2025-05-25,REF-254157,Produce identify every.,0.0,418.68,1000,Cash
2025-06-12,2025-06-17,REF-762558,Part detail live south pay.,712.91,0.0,4030,Salaries Expense
2025-05-20,2025-05-21,REF-332133,Score difficult prevent peace six.,1504.37,0.0,3000,Revenue
2025-05-31,2025-06-01,REF-222104,Artist order theory stop design concern defense.,0.0,9721.48,4030,Salaries Expense
2025-05-22,2025-05-22,REF-34900,Training reason measure goal real.,0.0,7762.5,4000,Expenses
2025-05-21,2025-05-21,REF-207046,Attack threat different school foot country.,9567.89,0.0,5000,Purchases
2025-05-14,2025-05-19,REF-5032,Clear picture organization together present do series.,4883.84,0.0,1020,Inventory
2025-06-09,2025-06-14,REF-846216,Cold glass choose network.,0.0,3431.79,4010,Rent Expense
2025-05-31,2025-06-03,REF-903247,Full computer second structure shoulder.,3911.93,0.0,4010,Rent Expense
2025-06-07,2025-06-12,REF-798268,End myself doctor material.,0.0,4861.65,1010,Accounts Receivable
2025-05-14,2025-05-14,REF-782195,Nor player grow able behavior read little answer.,7575.19,0.0,3000,Revenue
2025-06-08,2025-06-12,REF-488446,This second clear political.,1852.18,0.0,1010,Accounts Receivable
2025-05-23,2025-05-26,REF-450669,Store hundred power military image majority.,3520.98,0.0,1000,Cash
2025-05-29,2025-06-02,REF-94581,Take environment speech executive they leader nice provide.,0.0,2364.59,4010,Rent Expense
2025-06-10,2025-06-14,REF-359938,Foot accept wear station two consider mention.,0.0,7240.36,1000,Cash
2025-05-19,2025-05-22,REF-525034,Ok over so rate.,0.0,6697.6,5000,Purchases
2025-05-19,2025-05-22,REF-52870,Oil laugh television.,0.0,262.6,2000,Accounts Payable
2025-05-26,2025-05-30,REF-309204,Check particular society above.,1845.94,0.0,4030,Salaries Expense
2025-06-05,2025-06-07,REF-369212,Field test including check offer wrong.,0.0,7048.8,4000,Expenses
2025-05-26,2025-05-30,REF-516104,Nearly mother able food indicate.,0.0,5961.45,4010,Rent Expense
2025-05-15,2025-05-17,REF-766113,Week modern political wish.,1193.16,0.0,4020,Utilities Expense
2025-05-15,2025-05-19,REF-291826,Effect almost I.,2171.26,0.0,4020,Utilities Expense
2025-05-16,2025-05-21,REF-367017,Ready he stay while commercial.,0.0,4946.65,4010,Rent Expense
2025-06-06,2025-06-06,REF-270796,Rise think goal.,0.0,7967.83,3000,Revenue
2025-05-23,2025-05-25,REF-170713,Position throughout indicate federal different everything site.,4115.3,0.0,4030,Salaries Expense
2025-05-23,2025-05-24,REF-203464,World already short front.,6889.06,0.0,2000,Accounts Payable
2025-05-22,2025-05-26,REF-596283,Great no debate pay.,0.0,1615.28,4010,Rent Expense
2025-06-04,2025-06-08,REF-252349,On seem drug person.,9015.05,0.0,4020,Utilities Expense
2025-06-05,2025-06-10,REF-379719,Worry measure indeed attention window.,0.0,1109.0,4030,Salaries Expense
