transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-05-25,2025-05-29,REF-233982,With allow laugh scene.,0.0,7015.89,4030,Salaries Expense
2025-05-30,2025-06-03,REF-302251,Clear sell option about.,4937.69,0.0,1000,Cash
2025-05-15,2025-05-19,REF-592646,End simply fire figure again wrong.,0.0,5803.63,4020,Utilities Expense
2025-06-01,2025-06-03,REF-6085,Manager project pass organization letter theory.,0.0,10.72,4020,Utilities Expense
2025-05-31,2025-06-01,REF-719362,Impact training term room.,0.0,3978.52,4010,Rent Expense
2025-05-19,2025-05-24,REF-887649,Air if news to six.,0.0,3056.99,1010,Accounts Receivable
2025-06-05,2025-06-10,REF-777673,Simply forget east plan.,0.0,5566.46,2000,Accounts Payable
2025-06-04,2025-06-07,REF-602079,Far though seem hand trip.,3669.05,0.0,1010,Accounts Receivable
2025-05-29,2025-05-31,REF-636704,Hold specific impact let the drug international.,8683.68,0.0,1000,Cash
2025-05-30,2025-06-02,REF-660165,Ready task think.,5856.87,0.0,2000,Accounts Payable
2025-06-08,2025-06-09,REF-208987,Marriage man final cup.,0.0,8662.69,1010,Accounts Receivable
2025-05-18,2025-05-20,REF-67174,Everyone issue it PM create building whatever.,6494.56,0.0,1000,Cash
2025-05-27,2025-05-29,REF-411240,Agent full away edge side heart.,5976.56,0.0,4020,Utilities Expense
2025-05-23,2025-05-24,REF-126248,We book skill old.,0.0,4642.2,4030,Salaries Expense
2025-05-13,2025-05-16,REF-877872,Size increase provide adult.,4266.26,0.0,4030,Salaries Expense
2025-06-04,2025-06-06,REF-440577,Phone professional keep operation amount or focus.,0.0,3721.77,1020,Inventory
2025-05-21,2025-05-24,REF-853231,Green message evening couple music nice nature.,4193.69,0.0,1020,Inventory
2025-06-02,2025-06-06,REF-54342,Federal front set agreement.,0.0,7292.59,1010,Accounts Receivable
2025-05-17,2025-05-21,REF-856984,Seven realize southern trip.,1417.77,0.0,4010,Rent Expense
2025-06-07,2025-06-08,REF-498445,Guess actually piece.,7624.17,0.0,2000,Accounts Payable
2025-05-26,2025-05-31,REF-913900,Product although man member lot people dog.,0.0,9530.83,1020,Inventory
2025-05-27,2025-05-28,REF-124987,Road sit important new.,5285.9,0.0,4030,Salaries Expense
2025-05-24,2025-05-28,REF-19955,Door both successful class.,9510.64,0.0,3000,Revenue
2025-05-18,2025-05-20,REF-310803,Brother suffer available guess worker specific.,0.0,5676.71,4030,Salaries Expense
2025-05-17,2025-05-20,REF-43366,Manager art than her.,418.1,0.0,4030,Salaries Expense
2025-05-24,2025-05-27,REF-691106,Foot common decide economy religious property argue within.,0.0,3629.14,5000,Purchases
2025-05-23,2025-05-25,REF-377409,Six adult end knowledge available fight heart.,0.0,4928.46,4020,Utilities Expense
2025-06-02,2025-06-07,REF-13473,Production rule tax whose article.,0.0,3595.37,2000,Accounts Payable
2025-05-27,2025-05-29,REF-905113,From just wish especially her.,0.0,8775.77,1020,Inventory
2025-05-25,2025-05-27,REF-503364,Positive they Democrat pressure popular carry own.,161.86,0.0,4010,Rent Expense
2025-06-07,2025-06-08,REF-300557,Son compare position likely serve spend life technology.,0.0,247.46,4010,Rent Expense
2025-05-30,2025-06-02,REF-263074,Fight produce way this picture within maintain.,4103.53,0.0,4010,Rent Expense
2025-05-22,2025-05-25,REF-242964,Majority answer country long mean recently.,7968.36,0.0,4010,Rent Expense
2025-06-06,2025-06-06,REF-387917,Station stage compare magazine.,0.0,4433.19,4020,Utilities Expense
2025-06-02,2025-06-07,REF-78171,Child specific page live.,8153.7,0.0,1010,Accounts Receivable
2025-05-31,2025-06-03,REF-234385,Probably war important take ground offer each.,3617.47,0.0,4030,Salaries Expense
2025-05-25,2025-05-28,REF-696177,Drug large top single industry want.,0.0,5110.48,1010,Accounts Receivable
2025-06-05,2025-06-10,REF-975684,Himself program choose.,0.0,9203.89,4000,Expenses
2025-05-26,2025-05-29,REF-63764,Wife begin from kitchen.,4644.36,0.0,2000,Accounts Payable
2025-06-01,2025-06-04,REF-106019,Would probably seem section it.,0.0,4934.06,4000,Expenses
2025-05-18,2025-05-22,REF-724056,Miss among until collection west avoid truth those.,0.0,3450.82,5000,Purchases
2025-06-09,2025-06-13,REF-718099,Follow should pay describe more also.,8288.76,0.0,1000,Cash
2025-05-22,2025-05-25,REF-173996,Any above they truth.,0.0,2722.16,4000,Expenses
2025-05-27,2025-05-28,REF-113939,Market town wonder music organization.,0.0,2849.15,1010,Accounts Receivable
2025-05-24,2025-05-26,REF-598523,Weight color eight bad use natural eye.,4259.96,0.0,4020,Utilities Expense
2025-05-16,2025-05-16,REF-391953,Eight hundred raise somebody beat issue just.,7614.42,0.0,2000,Accounts Payable
2025-05-27,2025-05-31,REF-775270,Brother draw throughout product coach say ready strong.,0.0,5622.46,3000,Revenue
2025-05-31,2025-05-31,REF-835672,Business crime player budget pretty.,0.0,5403.39,4020,Utilities Expense
2025-05-20,2025-05-23,REF-859858,Even open with same shake great wrong.,0.0,902.63,1010,Accounts Receivable
2025-06-11,2025-06-14,REF-902683,Close she easy.,8594.07,0.0,2000,Accounts Payable
2025-05-16,2025-05-21,REF-38511,Term happy allow help respond production either.,2852.21,0.0,4020,Utilities Expense
2025-05-23,2025-05-23,REF-503201,Interview boy ago.,0.0,1019.36,2000,Accounts Payable
2025-06-01,2025-06-05,REF-336356,Government education light theory.,583.49,0.0,3000,Revenue
2025-06-11,2025-06-13,REF-342887,Explain until stage economy with alone.,8082.7,0.0,4020,Utilities Expense
2025-05-28,2025-06-01,REF-117377,Point themselves attack pick blood action spend.,0.0,6499.46,1010,Accounts Receivable
2025-05-21,2025-05-22,REF-701932,Everyone majority ten report simple brother simple.,0.0,5931.23,1020,Inventory
2025-06-06,2025-06-10,REF-101362,Rich professor begin picture consider range.,0.0,9719.21,1000,Cash
2025-05-27,2025-05-28,REF-128002,Join national large north institution.,8907.13,0.0,2000,Accounts Payable
2025-05-14,2025-05-18,REF-979451,Back catch rock why.,8645.61,0.0,5000,Purchases
2025-05-30,2025-06-01,REF-906115,Control sort wait rule court need.,1005.67,0.0,4010,Rent Expense
2025-05-31,2025-05-31,REF-616658,Message worker success probably use run.,0.0,6647.42,4020,Utilities Expense
2025-06-05,2025-06-05,REF-425364,Try middle actually side heavy.,0.0,4801.22,4020,Utilities Expense
2025-05-30,2025-06-02,REF-106864,Open administration form upon effort administration others.,0.0,1022.06,4020,Utilities Expense
2025-05-14,2025-05-19,REF-817139,Message agent where surface discover front.,0.0,8674.26,1020,Inventory
2025-05-28,2025-05-28,REF-384528,Through matter whether various oil case player society.,3654.48,0.0,1000,Cash
2025-05-19,2025-05-20,REF-786133,Mind evening world interesting price.,0.0,6152.48,1020,Inventory
2025-05-25,2025-05-25,REF-786056,Form coach enough any very simple.,2883.73,0.0,5000,Purchases
2025-06-04,2025-06-07,REF-633929,I glass situation prove their reason thought.,0.0,2370.92,5000,Purchases
2025-05-28,2025-05-28,REF-254981,Computer Republican operation public stand wide.,0.0,6480.83,3000,Revenue
2025-05-30,2025-05-31,REF-492836,Thank boy ball.,0.0,7394.13,1010,Accounts Receivable
2025-05-29,2025-05-29,REF-780802,Blue my room crime mother southern behavior as.,8630.83,0.0,4010,Rent Expense
2025-05-26,2025-05-29,REF-513980,Fight wrong chair ten usually including those.,763.14,0.0,4000,Expenses
2025-06-06,2025-06-11,REF-963084,Thus role capital page mission southern cover.,4597.55,0.0,4010,Rent Expense
2025-05-25,2025-05-27,REF-759298,Movement return during benefit turn why easy act.,7774.7,0.0,2000,Accounts Payable
2025-05-14,2025-05-16,REF-650715,Road along and everything.,744.87,0.0,5000,Purchases
2025-05-23,2025-05-24,REF-120438,Seat career what trouble.,0.0,8240.57,2000,Accounts Payable
2025-05-19,2025-05-23,REF-230518,Foreign hospital fire.,0.0,9750.95,1020,Inventory
2025-06-01,2025-06-01,REF-903949,Consumer wide prove determine.,0.0,6308.36,4000,Expenses
2025-05-30,2025-06-02,REF-429144,Job table establish begin cover step.,0.0,1800.7,2000,Accounts Payable
