transaction_date,posting_date,reference,description,debit,credit,account_code,account_name
2025-06-06,2025-06-10,REF-816919,Baby strong station know.,121.98,0.0,4010,Rent Expense
2025-05-16,2025-05-17,REF-186654,Southern design play compare later manager.,1086.97,0.0,1020,Inventory
2025-05-26,2025-05-30,REF-337448,Offer herself teach per south hear bar.,3362.89,0.0,1000,Cash
2025-05-19,2025-05-20,REF-548398,Soldier debate near near ball school half.,9319.03,0.0,3000,Revenue
2025-06-08,2025-06-09,REF-730475,Forward fight although discussion.,0.0,4302.48,4020,Utilities Expense
2025-05-28,2025-06-01,REF-854681,Old common sense expert imagine girl plant rest.,0.0,602.53,1010,Accounts Receivable
2025-05-18,2025-05-21,REF-757549,Respond model wonder glass.,0.0,8409.9,1020,Inventory
2025-05-15,2025-05-18,REF-995892,Huge happen camera think than grow five act.,443.37,0.0,4010,Rent Expense
2025-05-19,2025-05-21,REF-409051,Day through close example drug week against.,1868.81,0.0,3000,Revenue
2025-05-19,2025-05-19,REF-914122,Data public politics why forget.,9714.36,0.0,3000,Revenue
2025-05-23,2025-05-26,REF-737199,Course federal society.,2663.69,0.0,4020,Utilities Expense
2025-05-31,2025-05-31,REF-338985,Star as and idea those about.,0.0,3709.76,3000,Revenue
2025-05-28,2025-05-28,REF-578550,More concern summer edge out news.,2196.91,0.0,4030,Salaries Expense
2025-05-30,2025-06-01,REF-412358,Cold human blood few standard short.,0.0,2270.98,1010,Accounts Receivable
2025-06-04,2025-06-05,REF-147969,Drive red defense beautiful teach billion nearly.,0.0,897.36,1020,Inventory
2025-06-08,2025-06-10,REF-8543,Box believe out arm base.,4325.99,0.0,1020,Inventory
2025-06-07,2025-06-12,REF-46254,Newspaper nation gun upon major source move.,0.0,7781.15,4030,Salaries Expense
2025-05-17,2025-05-18,REF-578358,Exist work color short commercial different actually.,0.0,2485.85,1000,Cash
2025-06-06,2025-06-09,REF-8584,Month him recognize.,2132.47,0.0,5000,Purchases
2025-06-10,2025-06-15,REF-34415,Buy view far expert.,1071.68,0.0,5000,Purchases
2025-05-28,2025-06-01,REF-20332,Difficult more you sister yourself.,0.0,1085.07,2000,Accounts Payable
2025-05-21,2025-05-23,REF-229886,Drug yes company at.,2710.84,0.0,4030,Salaries Expense
2025-05-27,2025-06-01,REF-938467,Along contain road movie.,0.0,3989.77,4010,Rent Expense
2025-06-01,2025-06-04,REF-543168,Message hair be investment meet.,232.42,0.0,1000,Cash
2025-05-18,2025-05-20,REF-965402,Dinner quite watch home present there.,9906.39,0.0,4030,Salaries Expense
2025-06-07,2025-06-12,REF-991982,Carry wife bag house subject especially accept art.,4771.6,0.0,4020,Utilities Expense
2025-05-26,2025-05-27,REF-166013,Customer future nice responsibility card manager power.,6402.25,0.0,1000,Cash
2025-05-26,2025-05-26,REF-211518,Garden point structure.,7221.56,0.0,2000,Accounts Payable
2025-05-22,2025-05-25,REF-291240,Majority point difficult training well carry.,0.0,8993.26,1010,Accounts Receivable
2025-06-08,2025-06-11,REF-525110,System off model person president meeting remember.,7501.22,0.0,5000,Purchases
2025-05-21,2025-05-23,REF-971959,It agency morning throw natural value huge.,0.0,6148.9,4010,Rent Expense
2025-05-22,2025-05-24,REF-772416,Power way out continue child try help.,9121.31,0.0,4030,Salaries Expense
2025-05-27,2025-05-27,REF-999076,Value avoid mission car foot personal leave.,6744.64,0.0,2000,Accounts Payable
2025-05-19,2025-05-20,REF-116223,Reach mouth cell together anything feeling detail.,6589.48,0.0,1010,Accounts Receivable
2025-06-07,2025-06-12,REF-835091,Actually skin guy way couple.,2547.18,0.0,1000,Cash
2025-05-30,2025-05-31,REF-149824,Available too single hope scene.,0.0,7380.12,4030,Salaries Expense
2025-06-06,2025-06-08,REF-951788,Part themselves early very day exactly.,0.0,879.81,4010,Rent Expense
2025-05-28,2025-05-28,REF-931011,Program drop event challenge newspaper worry since.,5680.23,0.0,1020,Inventory
2025-05-19,2025-05-19,REF-195813,Smile hotel image information sister want new.,5821.0,0.0,1010,Accounts Receivable
2025-05-30,2025-06-01,REF-956389,Audience address right attack religious would.,9783.11,0.0,1000,Cash
2025-06-05,2025-06-08,REF-640633,Themselves pull director notice former develop.,9192.74,0.0,4010,Rent Expense
2025-05-18,2025-05-23,REF-944980,Cut involve chance interest expert.,6942.64,0.0,4000,Expenses
2025-05-27,2025-05-27,REF-887367,Toward write everything issue cup team.,9387.83,0.0,4030,Salaries Expense
2025-06-10,2025-06-10,REF-75784,Character lot benefit scientist inside attention win.,0.0,3841.28,2000,Accounts Payable
2025-05-22,2025-05-24,REF-250946,Space once determine performance cause space by.,2893.89,0.0,4030,Salaries Expense
2025-05-16,2025-05-16,REF-367514,Fill coach out nation.,0.0,8811.25,4020,Utilities Expense
2025-06-10,2025-06-13,REF-610116,Stay writer statement nor according.,0.0,2840.92,1020,Inventory
2025-05-13,2025-05-13,REF-221623,Those others natural interest.,0.0,5013.12,4030,Salaries Expense
2025-05-30,2025-05-31,REF-738522,Whether site imagine character myself door.,0.0,6535.99,4000,Expenses
2025-05-26,2025-05-30,REF-120165,Hard class though.,0.0,1165.09,4010,Rent Expense
2025-06-09,2025-06-09,REF-641176,Smile social generation apply each.,0.0,9569.67,3000,Revenue
2025-06-05,2025-06-08,REF-39109,Focus rule every pull.,0.0,4661.85,4010,Rent Expense
2025-05-18,2025-05-18,REF-863858,Response account sell laugh.,9584.06,0.0,5000,Purchases
2025-06-07,2025-06-12,REF-386640,Wind social cup strategy owner.,94.32,0.0,3000,Revenue
2025-05-17,2025-05-20,REF-760239,Under fill themselves grow ask.,0.0,9447.88,4010,Rent Expense
2025-05-21,2025-05-25,REF-828821,Drop usually idea action.,0.0,5816.69,4020,Utilities Expense
2025-05-24,2025-05-27,REF-7839,Public no every prepare smile by reduce.,9551.45,0.0,5000,Purchases
2025-06-03,2025-06-07,REF-953458,Win early his down.,0.0,333.51,3000,Revenue
2025-06-05,2025-06-08,REF-850655,Other off pass body war reduce take analysis.,1062.79,0.0,5000,Purchases
2025-05-16,2025-05-16,REF-655840,Fill red hand.,0.0,7484.64,4000,Expenses
2025-05-21,2025-05-24,REF-243091,Consider claim goal fact first.,0.0,6667.59,1000,Cash
2025-06-08,2025-06-09,REF-369038,Something candidate rich always.,0.0,1370.11,1010,Accounts Receivable
2025-06-11,2025-06-15,REF-989108,Then probably edge join.,0.0,5771.79,1000,Cash
2025-06-02,2025-06-06,REF-674373,Technology also determine late away deep.,0.0,3054.2,2000,Accounts Payable
2025-06-10,2025-06-10,REF-215773,Use computer floor push it.,5315.53,0.0,4010,Rent Expense
2025-06-02,2025-06-07,REF-918035,Any risk think cell difficult toward establish.,0.0,6495.88,1010,Accounts Receivable
2025-06-01,2025-06-05,REF-8545,Claim run improve catch.,0.0,6002.01,4000,Expenses
2025-06-01,2025-06-05,REF-523658,Reflect hard plan space doctor.,7636.36,0.0,1000,Cash
2025-05-30,2025-06-02,REF-777127,Color specific Democrat role different.,0.0,5542.6,1010,Accounts Receivable
2025-06-12,2025-06-12,REF-761020,Institution window trouble professor.,1144.98,0.0,3000,Revenue
2025-05-15,2025-05-16,REF-86397,Choice majority weight upon attention me natural.,0.0,5139.93,5000,Purchases
2025-06-07,2025-06-08,REF-431488,Perhaps wait should safe discover return.,0.0,111.0,4000,Expenses
2025-05-14,2025-05-15,REF-874341,Soon piece support physical class without.,0.0,4055.99,1010,Accounts Receivable
2025-06-02,2025-06-07,REF-381237,Theory item impact brother of miss.,28.27,0.0,4010,Rent Expense
2025-06-03,2025-06-08,REF-140622,Continue common prevent must a.,7558.49,0.0,2000,Accounts Payable
